uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;distancia_txt;dist_value;duracao_txt;duracao_value;Status
SP;TAIÚVA;RIBEIRÃO PRETO;SP 3553203;MARAVILHA;SC;1.050 km;1050015;13 horas 37 minutos;49040;OK
SP;TAMBAÚ;CAMPINAS;SP 3553302;MARAVILHA;SC;1.103 km;1103180;14 horas 39 minutos;52746;OK
SP;TANABI;SÃO J. DO RIO PRETO;SP 3553401;MARAVILHA;SC;1.002 km;1002325;13 horas 17 minutos;47848;OK
SP;TAPIRAÍ;MACRO MET. PAULISTA;SP 3553500;MARAVILHA;SC;845 km;844693;11 horas 44 minutos;42254;OK
SP;TAPIRATIBA;CAMPINAS;SP 3553609;MARAVILHA;SC;1.152 km;1151694;15 horas 4 minutos;54237;OK
SP;TAQUARAL;RIBEIRÃO PRETO;SP 3553658;MARAVILHA;SC;1.047 km;1047147;13 horas 32 minutos;48733;OK
SP;TAQUARITINGA;RIBEIRÃO PRETO;SP 3553708;MARAVILHA;SC;1.001 km;1000543;13 horas 6 minutos;47173;OK
SP;TAQUARITUBA;ITAPETININGA;SP 3553807;MARAVILHA;SC;717 km;717099;10 horas 13 minutos;36801;OK
SP;TAQUARIVAÍ;ITAPETININGA;SP 3553856;MARAVILHA;SC;701 km;701102;9 horas 56 minutos;35776;OK
SP;TARABAI;PRESIDENTE PRUDENTE;SP 3553906;MARAVILHA;SC;684 km;684414;9 horas 26 minutos;33940;OK
SP;TARUMÃ;ASSIS;SP 3553955;MARAVILHA;SC;715 km;714962;9 horas 45 minutos;35088;OK
SP;TATUÍ;ITAPETININGA;SP 3554003;MARAVILHA;SC;843 km;842760;11 horas 34 minutos;41654;OK
SP;TAUBATÉ;VALE DO PARAÍBA;SP 3554102;MARAVILHA;SC;1.080 km;1079648;14 horas 19 minutos;51526;OK
SP;TEJUPÁ;ASSIS;SP 3554201;MARAVILHA;SC;747 km;746814;10 horas 42 minutos;38531;OK
SP;TEODORO SAMPAIO;PRESIDENTE PRUDENTE;SP 3554300;MARAVILHA;SC;690 km;689588;9 horas 36 minutos;34533;OK
SP;TERRA ROXA;RIBEIRÃO PRETO;SP 3554409;MARAVILHA;SC;1.089 km;1089452;13 horas 58 minutos;50308;OK
SP;TIETÊ;PIRACICABA;SP 3554508;MARAVILHA;SC;875 km;874590;11 horas 54 minutos;42851;OK
SP;TIMBURI;ASSIS;SP 3554607;MARAVILHA;SC;773 km;773299;11 horas 1 minuto;39688;OK
SP;TORRE DE PEDRA;ITAPETININGA;SP 3554656;MARAVILHA;SC;864 km;864315;12 horas 6 minutos;43542;OK
SP;TORRINHA;PIRACICABA;SP 3554706;MARAVILHA;SC;958 km;957699;12 horas 48 minutos;46107;OK
SP;TRABIJU;ARARAQUARA;SP 3554755;MARAVILHA;SC;949 km;949489;12 horas 44 minutos;45853;OK
SP;TREMEMBÉ;VALE DO PARAÍBA;SP 3554805;MARAVILHA;SC;1.092 km;1092152;14 horas 17 minutos;51401;OK
SP;TRÊS FRONTEIRAS;SÃO J. DO RIO PRETO;SP 3554904;MARAVILHA;SC;1.003 km;1003063;13 horas 4 minutos;47068;OK
SP;TUIUTI;MACRO MET. PAULISTA;SP 3554953;MARAVILHA;SC;1.018 km;1018106;13 horas 49 minutos;49719;OK
SP;TUPÃ;MARÍLIA;SP 3555000;MARAVILHA;SC;832 km;831797;11 horas 12 minutos;40349;OK
SP;TUPI PAULISTA;PRESIDENTE PRUDENTE;SP 3555109;MARAVILHA;SC;829 km;829196;11 horas 6 minutos;39951;OK
SP;TURIÚBA;ARAÇATUBA;SP 3555208;MARAVILHA;SC;933 km;932550;12 horas 20 minutos;44421;OK
SP;TURMALINA;SÃO J. DO RIO PRETO;SP 3555307;MARAVILHA;SC;1.023 km;1023055;13 horas 22 minutos;48092;OK
SP;UBARANA;SÃO J. DO RIO PRETO;SP 3555356;MARAVILHA;SC;940 km;939998;12 horas 31 minutos;45071;OK
SP;UBATUBA;VALE DO PARAÍBA;SP 3555406;MARAVILHA;SC;1.168 km;1168244;15 horas 52 minutos;57103;OK
SP;UBIRAJARA;BAURU;SP 3555505;MARAVILHA;SC;805 km;804560;11 horas 17 minutos;40602;OK
SP;UCHOA;SÃO J. DO RIO PRETO;SP 3555604;MARAVILHA;SC;1.020 km;1019910;13 horas 27 minutos;48403;OK
SP;UNIÃO PAULISTA;SÃO J. DO RIO PRETO;SP 3555703;MARAVILHA;SC;971 km;971469;12 horas 53 minutos;46398;OK
SP;URÂNIA;SÃO J. DO RIO PRETO;SP 3555802;MARAVILHA;SC;1.011 km;1010845;13 horas 15 minutos;47713;OK
SP;URU;BAURU;SP 3555901;MARAVILHA;SC;915 km;914771;12 horas 12 minutos;43927;OK
SP;URUPÊS;SÃO J. DO RIO PRETO;SP 3556008;MARAVILHA;SC;987 km;987037;13 horas 2 minutos;46932;OK
SP;VALENTIM GENTIL;SÃO J. DO RIO PRETO;SP 3556107;MARAVILHA;SC;1.009 km;1009232;13 horas 14 minutos;47647;OK
SP;VALINHOS;CAMPINAS;SP 3556206;MARAVILHA;SC;958 km;958109;12 horas 51 minutos;46282;OK
SP;VALPARAÍSO;ARAÇATUBA;SP 3556305;MARAVILHA;SC;894 km;894301;12 horas 1 minuto;43280;OK
SP;VARGEM;MACRO MET. PAULISTA;SP 3556354;MARAVILHA;SC;1.045 km;1044887;13 horas 55 minutos;50121;OK
SP;VARGEM GRANDE DO SUL;CAMPINAS;SP 3556404;MARAVILHA;SC;1.102 km;1102413;14 horas 27 minutos;52035;OK
SP;VARGEM GRANDE PAULISTA;METROP. DE SÃO PAULO;SP 3556453;MARAVILHA;SC;945 km;945066;12 horas 42 minutos;45728;OK
SP;VÁRZEA PAULISTA;MACRO MET. PAULISTA;SP 3556503;MARAVILHA;SC;975 km;974860;13 horas 5 minutos;47125;OK
SP;VERA CRUZ;MARÍLIA;SP 3556602;MARAVILHA;SC;829 km;828938;11 horas 8 minutos;40053;OK
SP;VINHEDO;CAMPINAS;SP 3556701;MARAVILHA;SC;963 km;962723;12 horas 55 minutos;46527;OK
SP;VIRADOURO;RIBEIRÃO PRETO;SP 3556800;MARAVILHA;SC;1.082 km;1081592;13 horas 54 minutos;50046;OK
SP;VISTA ALEGRE DO ALTO;RIBEIRÃO PRETO;SP 3556909;MARAVILHA;SC;1.035 km;1035118;13 horas 28 minutos;48458;OK
SP;VITÓRIA BRASIL;SÃO J. DO RIO PRETO;SP 3556958;MARAVILHA;SC;1.005 km;1005149;13 horas 11 minutos;47457;OK
SP;VOTORANTIM;MACRO MET. PAULISTA;SP 3557006;MARAVILHA;SC;867 km;867312;11 horas 51 minutos;42666;OK
SP;VOTUPORANGA;SÃO J. DO RIO PRETO;SP 3557105;MARAVILHA;SC;996 km;996011;13 horas 3 minutos;46959;OK
SP;ZACARIAS;SÃO J. DO RIO PRETO;SP 3557154;MARAVILHA;SC;933 km;933408;12 horas 34 minutos;45238;OK
TO;AGUIARNÓPOLIS;BICO DO PAPAGAIO;TO 1700301;MARAVILHA;SC;2.780 km;2779759;1 dia 12 horas;128983;OK
TO;ANANÁS;BICO DO PAPAGAIO;TO 1701002;MARAVILHA;SC;2.782 km;2782248;1 dia 12 horas;129797;OK
TO;ANGICO;BICO DO PAPAGAIO;TO 1701051;MARAVILHA;SC;2.777 km;2776679;1 dia 12 horas;128446;OK
TO;ARAGUATINS;BICO DO PAPAGAIO;TO 1702208;MARAVILHA;SC;2.885 km;2884610;1 dia 13 horas;133177;OK
TO;AUGUSTINÓPOLIS;BICO DO PAPAGAIO;TO 1702554;MARAVILHA;SC;2.901 km;2901142;1 dia 13 horas;134040;OK
TO;AXIXÁ DO TOCANTINS;BICO DO PAPAGAIO;TO 1702901;MARAVILHA;SC;2.882 km;2881768;1 dia 13 horas;133315;OK
TO;BURITI DO TOCANTINS;BICO DO PAPAGAIO;TO 1703800;MARAVILHA;SC;2.933 km;2932721;1 dia 14 horas;135654;OK
TO;CACHOEIRINHA;BICO DO PAPAGAIO;TO 1703826;MARAVILHA;SC;2.824 km;2824404;1 dia 13 horas;131800;OK
TO;CARRASCO BONITO;BICO DO PAPAGAIO;TO 1703891;MARAVILHA;SC;2.931 km;2930708;1 dia 14 horas;135865;OK
TO;DARCINÓPOLIS;BICO DO PAPAGAIO;TO 1706506;MARAVILHA;SC;2.732 km;2732045;1 dia 11 horas;127358;OK
TO;ESPERANTINA;BICO DO PAPAGAIO;TO 1707405;MARAVILHA;SC;2.969 km;2968705;1 dia 14 horas;137652;OK
TO;ITAGUATINS;BICO DO PAPAGAIO;TO 1710706;MARAVILHA;SC;2.883 km;2882967;1 dia 13 horas;134200;OK
TO;LUZINÓPOLIS;BICO DO PAPAGAIO;TO 1712454;MARAVILHA;SC;2.802 km;2801593;1 dia 12 horas;129381;OK
TO;MAURILÂNDIA DO TOCANTINS;BICO DO PAPAGAIO;TO 1712801;MARAVILHA;SC;2.844 km;2843501;1 dia 13 horas;133091;OK
TO;PALMEIRAS DO TOCANTINS;BICO DO PAPAGAIO;TO 1713809;MARAVILHA;SC;2.770 km;2770184;1 dia 12 horas;129013;OK
TO;NAZARÉ;BICO DO PAPAGAIO;TO 1714302;MARAVILHA;SC;2.793 km;2792640;1 dia 12 horas;129077;OK
TO;PRAIA NORTE;BICO DO PAPAGAIO;TO 1718303;MARAVILHA;SC;2.903 km;2902813;1 dia 13 horas;134787;OK
TO;RIACHINHO;BICO DO PAPAGAIO;TO 1718550;MARAVILHA;SC;2.765 km;2764969;1 dia 12 horas;128299;OK
TO;SAMPAIO;BICO DO PAPAGAIO;TO 1718808;MARAVILHA;SC;2.921 km;2920877;1 dia 14 horas;135567;OK
TO;SANTA TEREZINHA DO TOCANTINS;BICO DO PAPAGAIO;TO 1720002;MARAVILHA;SC;2.785 km;2785208;1 dia 12 horas;129982;OK
TO;SÃO BENTO DO TOCANTINS;BICO DO PAPAGAIO;TO 1720101;MARAVILHA;SC;2.824 km;2824474;1 dia 12 horas;130491;OK
TO;SÃO MIGUEL DO TOCANTINS;BICO DO PAPAGAIO;TO 1720200;MARAVILHA;SC;2.910 km;2910418;1 dia 13 horas;134941;OK
TO;SÃO SEBASTIÃO DO TOCANTINS;BICO DO PAPAGAIO;TO 1720309;MARAVILHA;SC;2.960 km;2959873;1 dia 14 horas;137783;OK
TO;SÍTIO NOVO DO TOCANTINS;BICO DO PAPAGAIO;TO 1720804;MARAVILHA;SC;2.883 km;2882902;1 dia 13 horas;133514;OK
TO;TOCANTINÓPOLIS;BICO DO PAPAGAIO;TO 1721208;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;ARAGOMINAS;BICO DO PAPAGAIO;TO 1701309;MARAVILHA;SC;2.736 km;2736390;1 dia 12 horas;129346;OK
TO;ARAGUAÍNA;BICO DO PAPAGAIO;TO 1702109;MARAVILHA;SC;2.652 km;2651607;1 dia 10 horas;123042;OK
TO;ARAGUANÃ;BICO DO PAPAGAIO;TO 1702158;MARAVILHA;SC;2.711 km;2710702;1 dia 11 horas;125549;OK
TO;ARAPOEMA;BICO DO PAPAGAIO;TO 1702307;MARAVILHA;SC;2.653 km;2652652;1 dia 10 horas;123423;OK
TO;BABAÇULÂNDIA;BICO DO PAPAGAIO;TO 1703008;MARAVILHA;SC;2.713 km;2712914;1 dia 11 horas;125987;OK
TO;BANDEIRANTES DO TOCANTINS;BICO DO PAPAGAIO;TO 1703057;MARAVILHA;SC;2.598 km;2597978;1 dia 9 horas;120528;OK
TO;CARMOLÂNDIA;BICO DO PAPAGAIO;TO 1703883;MARAVILHA;SC;2.679 km;2679089;1 dia 11 horas;124377;OK
TO;COLINAS DO TOCANTINS;BICO DO PAPAGAIO;TO 1705508;MARAVILHA;SC;2.550 km;2549926;1 dia 9 horas;118529;OK
TO;FILADÉLFIA;BICO DO PAPAGAIO;TO 1707702;MARAVILHA;SC;2.665 km;2665074;1 dia 10 horas;123391;OK
TO;MURICILÂNDIA;BICO DO PAPAGAIO;TO 1713957;MARAVILHA;SC;2.734 km;2733517;1 dia 12 horas;128870;OK
TO;NOVA OLINDA;BICO DO PAPAGAIO;TO 1714880;MARAVILHA;SC;2.594 km;2593543;1 dia 9 horas;119922;OK
TO;PALMEIRANTE;BICO DO PAPAGAIO;TO 1715705;MARAVILHA;SC;2.626 km;2626082;1 dia 10 horas;121740;OK
TO;PAU D'ARCO;BICO DO PAPAGAIO;TO 1716307;MARAVILHA;SC;2.669 km;2669416;1 dia 11 horas;125344;OK
TO;PIRAQUÊ;BICO DO PAPAGAIO;TO 1717206;MARAVILHA;SC;2.721 km;2720926;1 dia 11 horas;126200;OK
TO;SANTA FÉ DO ARAGUAIA;BICO DO PAPAGAIO;TO 1718865;MARAVILHA;SC;2.738 km;2737830;1 dia 12 horas;129314;OK
TO;WANDERLÂNDIA;BICO DO PAPAGAIO;TO 1722081;MARAVILHA;SC;2.694 km;2693538;1 dia 11 horas;124922;OK
TO;XAMBIOÁ;BICO DO PAPAGAIO;TO 1722107;MARAVILHA;SC;2.770 km;2770154;1 dia 12 horas;128015;OK
TO;ABREULÂNDIA;BICO DO PAPAGAIO;TO 1700251;MARAVILHA;SC;2.407 km;2406946;1 dia 7 horas;112609;OK
TO;ARAGUACEMA;BICO DO PAPAGAIO;TO 1701903;MARAVILHA;SC;2.484 km;2484288;1 dia 8 horas;116180;OK
TO;BARROLÂNDIA;BICO DO PAPAGAIO;TO 1703107;MARAVILHA;SC;2.351 km;2351196;1 dia 6 horas;109639;OK
TO;BERNARDO SAYÃO;BICO DO PAPAGAIO;TO 1703206;MARAVILHA;SC;2.617 km;2617034;1 dia 10 horas;121748;OK
TO;BRASILÂNDIA DO TOCANTINS;BICO DO PAPAGAIO;TO 1703602;MARAVILHA;SC;2.508 km;2507548;1 dia 8 horas;116095;OK
TO;CASEARA;BICO DO PAPAGAIO;TO 1703909;MARAVILHA;SC;2.474 km;2473987;1 dia 8 horas;114955;OK
TO;COUTO MAGALHÃES;BICO DO PAPAGAIO;TO 1706001;MARAVILHA;SC;2.554 km;2554063;1 dia 9 horas;118619;OK
TO;DIVINÓPOLIS DO TOCANTINS;BICO DO PAPAGAIO;TO 1707108;MARAVILHA;SC;2.366 km;2365767;1 dia 7 horas;110600;OK
TO;DOIS IRMÃOS DO TOCANTINS;BICO DO PAPAGAIO;TO 1707207;MARAVILHA;SC;2.427 km;2427143;1 dia 7 horas;112691;OK
TO;FORTALEZA DO TABOCÃO;BICO DO PAPAGAIO;TO 1708254;MARAVILHA;SC;2.441 km;2441054;1 dia 8 horas;113444;OK
TO;GOIANORTE;BICO DO PAPAGAIO;TO 1708304;MARAVILHA;SC;2.492 km;2492365;1 dia 9 horas;117170;OK
TO;GUARAÍ;BICO DO PAPAGAIO;TO 1709302;MARAVILHA;SC;2.457 km;2456941;1 dia 8 horas;113820;OK
TO;ITAPORÃ DO TOCANTINS;BICO DO PAPAGAIO;TO 1711100;MARAVILHA;SC;2.539 km;2538574;1 dia 9 horas;119418;OK
TO;JUARINA;BICO DO PAPAGAIO;TO 1711803;MARAVILHA;SC;2.593 km;2592518;1 dia 9 horas;120393;OK
TO;MARIANÓPOLIS DO TOCANTINS;BICO DO PAPAGAIO;TO 1712504;MARAVILHA;SC;2.413 km;2413010;1 dia 7 horas;111792;OK
TO;MIRACEMA DO TOCANTINS;BICO DO PAPAGAIO;TO 1713205;MARAVILHA;SC;2.400 km;2399632;1 dia 7 horas;111421;OK
TO;MIRANORTE;BICO DO PAPAGAIO;TO 1713304;MARAVILHA;SC;2.394 km;2394336;1 dia 7 horas;110980;OK
TO;MONTE SANTO DO TOCANTINS;BICO DO PAPAGAIO;TO 1713700;MARAVILHA;SC;2.330 km;2329507;1 dia 6 horas;109399;OK
TO;PEQUIZEIRO;BICO DO PAPAGAIO;TO 1716653;MARAVILHA;SC;2.551 km;2551418;1 dia 9 horas;119614;OK
TO;COLMÉIA;BICO DO PAPAGAIO;TO 1716703;MARAVILHA;SC;2.493 km;2493406;1 dia 8 horas;116145;OK
TO;PRESIDENTE KENNEDY;BICO DO PAPAGAIO;TO 1718402;MARAVILHA;SC;2.501 km;2501015;1 dia 8 horas;115745;OK
TO;RIO DOS BOIS;BICO DO PAPAGAIO;TO 1718709;MARAVILHA;SC;2.417 km;2417229;1 dia 7 horas;112908;OK
TO;TUPIRAMA;BICO DO PAPAGAIO;TO 1721257;MARAVILHA;SC;2.471 km;2470900;1 dia 8 horas;114225;OK
TO;TUPIRATINS;BICO DO PAPAGAIO;TO 1721307;MARAVILHA;SC;2.551 km;2550521;1 dia 9 horas;118077;OK
TO;ARAGUAÇU;GURUPI;TO 1702000;MARAVILHA;SC;2.010 km;2010484;1 dia 1 hora;91722;OK
TO;CHAPADA DE AREIA;GURUPI;TO 1704600;MARAVILHA;SC;2.342 km;2342217;1 dia 6 horas;108938;OK
TO;CRISTALÂNDIA;GURUPI;TO 1706100;MARAVILHA;SC;2.311 km;2311384;1 dia 6 horas;108199;OK
TO;DUERÉ;GURUPI;TO 1707306;MARAVILHA;SC;2.201 km;2200607;1 dia 5 horas;102836;OK
TO;FÁTIMA;GURUPI;TO 1707553;MARAVILHA;SC;2.232 km;2232453;1 dia 5 horas;103412;OK
TO;FORMOSO DO ARAGUAIA;GURUPI;TO 1708205;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;LAGOA DA CONFUSÃO;GURUPI;TO 1711902;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;NOVA ROSALÂNDIA;GURUPI;TO 1715002;MARAVILHA;SC;2.250 km;2250291;1 dia 5 horas;104016;OK
TO;OLIVEIRA DE FÁTIMA;GURUPI;TO 1715507;MARAVILHA;SC;2.249 km;2249355;1 dia 5 horas;104597;OK
TO;PARAÍSO DO TOCANTINS;GURUPI;TO 1716109;MARAVILHA;SC;2.294 km;2294267;1 dia 6 horas;106244;OK
TO;PIUM;GURUPI;TO 1717503;MARAVILHA;SC;2.298 km;2298419;1 dia 5 horas;105999;OK
TO;PUGMIL;GURUPI;TO 1718451;MARAVILHA;SC;2.271 km;2271247;1 dia 5 horas;105175;OK
TO;SANDOLÂNDIA;GURUPI;TO 1718840;MARAVILHA;SC;2.078 km;2078231;1 dia 3 horas;95584;OK
TO;ALIANÇA DO TOCANTINS;GURUPI;TO 1700350;MARAVILHA;SC;2.171 km;2171092;1 dia 4 horas;101071;OK
TO;ALVORADA;GURUPI;TO 1700707;MARAVILHA;SC;2.035 km;2034849;1 dia 2 horas;94070;OK
TO;BREJINHO DE NAZARÉ;GURUPI;TO 1703701;MARAVILHA;SC;2.220 km;2219665;1 dia 4 horas;102472;OK
TO;CARIRI DO TOCANTINS;GURUPI;TO 1703867;MARAVILHA;SC;2.094 km;2093825;1 dia 3 horas;96955;OK
TO;CRIXÁS DO TOCANTINS;GURUPI;TO 1706258;MARAVILHA;SC;2.207 km;2206638;1 dia 5 horas;103409;OK
TO;FIGUEIRÓPOLIS;GURUPI;TO 1707652;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;GURUPI;GURUPI;TO 1709500;MARAVILHA;SC;2.119 km;2119059;1 dia 3 horas;98275;OK
TO;JAÚ DO TOCANTINS;GURUPI;TO 1711506;MARAVILHA;SC;2.023 km;2023391;1 dia 2 horas;94567;OK
TO;PALMEIRÓPOLIS;GURUPI;TO 1715754;MARAVILHA;SC;2.008 km;2007616;1 dia 2 horas;93355;OK
TO;PEIXE;GURUPI;TO 1716604;MARAVILHA;SC;2.108 km;2108019;1 dia 3 horas;98383;OK
TO;SANTA RITA DO TOCANTINS;GURUPI;TO 1718899;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;SÃO SALVADOR DO TOCANTINS;GURUPI;TO 1720259;MARAVILHA;SC;2.082 km;2082186;1 dia 3 horas;97574;OK
TO;SUCUPIRA;GURUPI;TO 1720853;MARAVILHA;SC;2.120 km;2120026;1 dia 4 horas;99317;OK
TO;TALISMÃ;GURUPI;TO 1720978;MARAVILHA;SC;2.017 km;2017435;1 dia 2 horas;93900;OK
TO;APARECIDA DO RIO NEGRO;PORTO NACIONAL;TO 1701101;MARAVILHA;SC;2.400 km;2400486;1 dia 7 horas;111615;OK
TO;BOM JESUS DO TOCANTINS;PORTO NACIONAL;TO 1703305;MARAVILHA;SC;2.520 km;2520248;1 dia 9 horas;118167;OK
TO;IPUEIRAS;PORTO NACIONAL;TO 1709807;MARAVILHA;SC;2.317 km;2317422;1 dia 6 horas;106981;OK
TO;LAJEADO;PORTO NACIONAL;TO 1712009;MARAVILHA;SC;2.380 km;2380242;1 dia 7 horas;111350;OK
TO;MONTE DO CARMO;PORTO NACIONAL;TO 1713601;MARAVILHA;SC;2.343 km;2342803;1 dia 6 horas;108862;OK
TO;PEDRO AFONSO;PORTO NACIONAL;TO 1716505;MARAVILHA;SC;2.485 km;2485121;1 dia 8 horas;116643;OK
TO;PORTO NACIONAL;PORTO NACIONAL;TO 1718204;MARAVILHA;SC;2.275 km;2274904;1 dia 5 horas;105266;OK
TO;SANTA MARIA DO TOCANTINS;PORTO NACIONAL;TO 1718881;MARAVILHA;SC;2.524 km;2524048;1 dia 9 horas;117055;OK
TO;SILVANÓPOLIS;PORTO NACIONAL;TO 1720655;MARAVILHA;SC;2.319 km;2318660;1 dia 6 horas;106458;OK
TO;PALMAS;PORTO NACIONAL;TO 1721000;MARAVILHA;SC;2.332 km;2331762;1 dia 6 horas;107992;OK
TO;TOCANTÍNIA;PORTO NACIONAL;TO 1721109;MARAVILHA;SC;2.414 km;2413670;1 dia 7 horas;111737;OK
TO;BARRA DO OURO;JALAPÃO;TO 1703073;MARAVILHA;SC;2.690 km;2690380;1 dia 11 horas;124531;OK
TO;CAMPOS LINDOS;JALAPÃO;TO 1703842;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;CENTENÁRIO;JALAPÃO;TO 1704105;MARAVILHA;SC;2.619 km;2619005;1 dia 10 horas;122863;OK
TO;GOIATINS;JALAPÃO;TO 1709005;MARAVILHA;SC;2.647 km;2647011;1 dia 11 horas;125421;OK
TO;ITACAJÁ;JALAPÃO;TO 1710508;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;ITAPIRATINS;JALAPÃO;TO 1710904;MARAVILHA;SC;2.580 km;2580433;1 dia 10 horas;122334;OK
TO;LAGOA DO TOCANTINS;JALAPÃO;TO 1711951;MARAVILHA;SC;2.424 km;2423827;1 dia 7 horas;113328;OK
TO;LIZARDA;JALAPÃO;TO 1712405;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;MATEIROS;JALAPÃO;TO 1712702;MARAVILHA;SC;2.485 km;2485085;1 dia 9 horas;117784;OK
TO;NOVO ACORDO;JALAPÃO;TO 1715101;MARAVILHA;SC;2.488 km;2487507;1 dia 8 horas;116392;OK
TO;PONTE ALTA DO TOCANTINS;JALAPÃO;TO 1717909;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;RECURSOLÂNDIA;JALAPÃO;TO 1718501;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;RIO SONO;JALAPÃO;TO 1718758;MARAVILHA;SC;2.482 km;2481722;1 dia 8 horas;115668;OK
TO;SANTA TEREZA DO TOCANTINS;JALAPÃO;TO 1719004;MARAVILHA;SC;2.395 km;2394678;1 dia 7 horas;111456;OK
TO;SÃO FÉLIX DO TOCANTINS;JALAPÃO;TO 1720150;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;ALMAS;GURUPI;TO 1700400;MARAVILHA;SC;2.318 km;2317781;1 dia 6 horas;107174;OK
TO;ARRAIAS;GURUPI;TO 1702406;MARAVILHA;SC;0;0;0;0;ZERO_RESULTS
TO;AURORA DO TOCANTINS;GURUPI;TO 1702703;MARAVILHA;SC;2.137 km;2136879;1 dia 3 horas;97611;OK
TO;CHAPADA DA NATIVIDADE;GURUPI;TO 1705102;MARAVILHA;SC;2.242 km;2241514;1 dia 5 horas;103884;OK
TO;COMBINADO;GURUPI;TO 1705557;MARAVILHA;SC;2.111 km;2111164;1 dia 3 horas;96038;OK
TO;CONCEIÇÃO DO TOCANTINS;GURUPI;TO 1705607;MARAVILHA;SC;2.193 km;2192858;1 dia 3 horas;98950;OK
TO;DIANÓPOLIS;GURUPI;TO 1707009;MARAVILHA;SC;2.290 km;2290223;1 dia 5 horas;104783;OK
TO;LAVANDEIRA;GURUPI;TO 1712157;MARAVILHA;SC;2.114 km;2113845;1 dia 3 horas;95966;OK
TO;NATIVIDADE;GURUPI;TO 1714203;MARAVILHA;SC;2.263 km;2263379;1 dia 5 horas;103272;OK
TO;NOVO ALEGRE;GURUPI;TO 1715150;MARAVILHA;SC;2.097 km;2096794;1 dia 2 horas;95044;OK
TO;NOVO JARDIM;GURUPI;TO 1715259;MARAVILHA;SC;2.325 km;2325452;1 dia 5 horas;104706;OK
TO;PARANÃ;GURUPI;TO 1716208;MARAVILHA;SC;2.105 km;2104588;1 dia 3 horas;97407;OK
TO;PINDORAMA DO TOCANTINS;GURUPI;TO 1717008;MARAVILHA;SC;2.305 km;2304841;1 dia 6 horas;108172;OK
TO;PONTE ALTA DO BOM JESUS;GURUPI;TO 1717800;MARAVILHA;SC;2.229 km;2229387;1 dia 4 horas;102233;OK
TO;PORTO ALEGRE DO TOCANTINS;GURUPI;TO 1718006;MARAVILHA;SC;2.332 km;2331759;1 dia 6 horas;107464;OK
TO;RIO DA CONCEIÇÃO;GURUPI;TO 1718659;MARAVILHA;SC;2.391 km;2390919;1 dia 6 horas;109168;OK
TO;SANTA ROSA DO TOCANTINS;GURUPI;TO 1718907;MARAVILHA;SC;2.278 km;2278063;1 dia 5 horas;105131;OK
TO;SÃO VALÉRIO;GURUPI;TO 1720499;MARAVILHA;SC;2.204 km;2203990;1 dia 5 horas;105713;OK
TO;TAGUATINGA;GURUPI;TO 1720903;MARAVILHA;SC;2.176 km;2176335;1 dia 3 horas;98873;OK
TO;TAIPAS DO TOCANTINS;GURUPI;TO 1720937;MARAVILHA;SC;2.229 km;2228673;1 dia 4 horas;101947;OK
AC;CRUZEIRO DO SUL;ACRE;AC 1200203;GOVERNADOR VALADARES;MG;4.487 km;4487487;2 dias 13 horas;219648;OK
AC;MÂNCIO LIMA;ACRE;AC 1200336;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;MARECHAL THAUMATURGO;ACRE;AC 1200351;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;PORTO WALTER;ACRE;AC 1200393;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;RODRIGUES ALVES;ACRE;AC 1200427;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;FEIJÓ;ACRE;AC 1200302;GOVERNADOR VALADARES;MG;4.215 km;4214808;2 dias 9 horas;205072;OK
AC;JORDÃO;ACRE;AC 1200328;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;TARAUACÁ;ACRE;AC 1200609;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;MANOEL URBANO;ACRE;AC 1200344;GOVERNADOR VALADARES;MG;4.079 km;4079319;2 dias 7 horas;198422;OK
AC;SANTA ROSA DO PURUS;ACRE;AC 1200435;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;SENA MADUREIRA;ACRE;AC 1200500;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
AC;ACRELÂNDIA;ACRE;AC 1200013;GOVERNADOR VALADARES;MG;3.768 km;3767553;2 dias 3 horas;181982;OK
AC;BUJARI;ACRE;AC 1200138;GOVERNADOR VALADARES;MG;3.877 km;3877149;2 dias 4 horas;187577;OK
